,image_paths,steer_values
397,1455209499.4.jpg,-15
398,1455209499.5.jpg,-15
399,1455209499.6.jpg,-15
400,1455209499.7.jpg,-15
401,1455209499.8.jpg,-15
402,1455209499.9.jpg,-15
403,1455209500.0.jpg,-15
404,1455209500.1.jpg,-15
405,1455209500.2.jpg,-15
406,1455209500.3.jpg,-15
407,1455209500.4.jpg,-15
408,1455209500.5.jpg,-15
409,1455209500.6.jpg,-15
410,1455209500.7.jpg,-15
411,1455209500.8.jpg,-15
412,1455209500.9.jpg,-15
413,1455209501.02.jpg,-10
414,1455209501.11.jpg,-10
415,1455209501.21.jpg,-5
416,1455209501.3.jpg,-5
417,1455209501.41.jpg,-5
418,1455209501.51.jpg,-5
419,1455209501.61.jpg,-5
420,1455209501.71.jpg,-5
421,1455209501.81.jpg,-5
422,1455209501.91.jpg,0
423,1455209502.01.jpg,0
424,1455209502.12.jpg,0
425,1455209502.21.jpg,0
426,1455209502.31.jpg,0
427,1455209502.41.jpg,0
428,1455209502.51.jpg,0
429,1455209502.61.jpg,0
430,1455209502.71.jpg,0
431,1455209502.81.jpg,0
432,1455209502.91.jpg,0
433,1455209503.01.jpg,0
434,1455209503.11.jpg,5
435,1455209503.21.jpg,5
436,1455209503.3.jpg,10
437,1455209503.42.jpg,10
438,1455209503.51.jpg,10
439,1455209503.61.jpg,10
440,1455209503.71.jpg,10
441,1455209503.81.jpg,10
442,1455209503.91.jpg,10
443,1455209504.01.jpg,10
444,1455209504.11.jpg,10
445,1455209504.21.jpg,10
446,1455209504.31.jpg,10
447,1455209504.41.jpg,10
448,1455209504.51.jpg,5
449,1455209504.61.jpg,5
450,1455209504.71.jpg,5
451,1455209504.81.jpg,0
452,1455209504.9.jpg,0
453,1455209505.0.jpg,0
454,1455209505.1.jpg,0
455,1455209505.21.jpg,0
456,1455209505.3.jpg,0
457,1455209505.41.jpg,0
458,1455209505.51.jpg,0
459,1455209505.61.jpg,0
460,1455209505.7.jpg,-5
461,1455209505.8.jpg,-5
462,1455209505.9.jpg,-5
463,1455209506.0.jpg,-5
464,1455209506.11.jpg,-5
465,1455209506.21.jpg,-5
466,1455209506.31.jpg,-10
467,1455209506.41.jpg,-10
468,1455209506.51.jpg,-10
469,1455209506.61.jpg,-10
470,1455209506.71.jpg,-10
471,1455209506.82.jpg,-15
472,1455209506.93.jpg,-15
473,1455209507.01.jpg,-15
474,1455209507.11.jpg,-15
475,1455209507.21.jpg,-15
476,1455209507.31.jpg,-15
477,1455209507.41.jpg,-15
478,1455209507.51.jpg,-15
479,1455209507.62.jpg,-20
480,1455209507.71.jpg,-20
481,1455209507.81.jpg,-20
482,1455209507.91.jpg,-20
483,1455209508.0.jpg,-20
484,1455209508.1.jpg,-25
485,1455209508.21.jpg,-25
486,1455209508.31.jpg,-25
487,1455209508.41.jpg,-25
488,1455209508.51.jpg,-25
489,1455209508.6.jpg,-25
490,1455209508.7.jpg,-25
491,1455209508.8.jpg,-25
492,1455209508.9.jpg,-25
493,1455209509.0.jpg,-25
494,1455209509.11.jpg,-25
495,1455209509.2.jpg,-25
496,1455209509.31.jpg,-25
497,1455209509.41.jpg,-25
498,1455209509.51.jpg,-25
499,1455209509.6.jpg,-25
500,1455209509.7.jpg,-25
501,1455209509.81.jpg,-25
502,1455209509.91.jpg,-25
503,1455209510.01.jpg,-25
504,1455209510.1.jpg,-25
505,1455209510.2.jpg,-25
506,1455209510.31.jpg,-25
507,1455209510.41.jpg,-25
508,1455209510.51.jpg,-25
509,1455209510.6.jpg,-25
510,1455209510.7.jpg,-25
511,1455209510.8.jpg,-25
512,1455209510.91.jpg,-25
513,1455209511.01.jpg,-25
514,1455209511.1.jpg,-25
515,1455209511.21.jpg,-25
516,1455209511.3.jpg,-25
517,1455209511.41.jpg,-25
518,1455209511.5.jpg,-25
519,1455209511.6.jpg,-25
520,1455209511.7.jpg,-25
521,1455209511.8.jpg,-25
522,1455209511.9.jpg,-25
523,1455209512.0.jpg,-25
524,1455209512.1.jpg,-25
525,1455209512.2.jpg,-25
526,1455209512.3.jpg,-25
527,1455209512.41.jpg,-25
528,1455209512.51.jpg,-25
529,1455209512.6.jpg,-25
530,1455209512.7.jpg,-25
531,1455209512.8.jpg,-25
532,1455209512.9.jpg,-25
533,1455209513.0.jpg,-25
534,1455209513.1.jpg,-25
535,1455209513.2.jpg,-25
536,1455209513.3.jpg,-25
537,1455209513.4.jpg,-25
538,1455209513.5.jpg,-25
539,1455209513.61.jpg,-25
540,1455209513.71.jpg,-20
541,1455209513.81.jpg,-20
542,1455209513.91.jpg,-15
543,1455209514.0.jpg,-15
544,1455209514.11.jpg,-10
545,1455209514.2.jpg,-10
546,1455209514.31.jpg,-5
547,1455209514.41.jpg,0
548,1455209514.51.jpg,0
549,1455209514.61.jpg,0
550,1455209514.71.jpg,0
551,1455209514.81.jpg,0
552,1455209514.91.jpg,0
553,1455209515.01.jpg,0
554,1455209515.11.jpg,0
555,1455209515.21.jpg,0
556,1455209515.3.jpg,0
557,1455209515.41.jpg,0
558,1455209515.51.jpg,0
559,1455209515.61.jpg,0
560,1455209515.71.jpg,0
561,1455209515.8.jpg,0
562,1455209515.91.jpg,0
563,1455209516.0.jpg,0
564,1455209516.1.jpg,0
565,1455209516.21.jpg,0
566,1455209516.3.jpg,0
567,1455209516.4.jpg,0
568,1455209516.5.jpg,0
569,1455209516.6.jpg,0
570,1455209516.7.jpg,0
571,1455209516.81.jpg,0
572,1455209516.91.jpg,0
573,1455209517.01.jpg,0
574,1455209517.1.jpg,0
575,1455209517.21.jpg,0
576,1455209517.3.jpg,0
577,1455209517.41.jpg,0
578,1455209517.5.jpg,0
579,1455209517.61.jpg,5
580,1455209517.71.jpg,5
581,1455209517.81.jpg,10
582,1455209517.91.jpg,10
583,1455209518.01.jpg,15
584,1455209518.11.jpg,15
585,1455209518.21.jpg,20
586,1455209518.3.jpg,20
587,1455209518.41.jpg,20
588,1455209518.5.jpg,20
589,1455209518.61.jpg,20
590,1455209518.71.jpg,20
591,1455209518.8.jpg,20
592,1455209518.91.jpg,20
593,1455209519.0.jpg,20
594,1455209519.1.jpg,20
595,1455209519.2.jpg,20
596,1455209519.3.jpg,20
597,1455209519.4.jpg,20
598,1455209519.51.jpg,20
599,1455209519.61.jpg,20
600,1455209519.71.jpg,25
601,1455209519.81.jpg,25
602,1455209519.91.jpg,25
603,1455209520.0.jpg,25
604,1455209520.11.jpg,25
605,1455209520.21.jpg,25
606,1455209520.3.jpg,25
607,1455209520.41.jpg,30
608,1455209520.5.jpg,30
609,1455209520.6.jpg,30
610,1455209520.71.jpg,30
611,1455209520.8.jpg,30
612,1455209520.9.jpg,30
613,1455209521.0.jpg,30
614,1455209521.1.jpg,30
615,1455209521.2.jpg,30
616,1455209521.3.jpg,30
617,1455209521.4.jpg,30
618,1455209521.5.jpg,30
619,1455209521.6.jpg,30
620,1455209521.7.jpg,30
621,1455209521.8.jpg,30
622,1455209521.91.jpg,30
623,1455209522.0.jpg,30
624,1455209522.1.jpg,30
625,1455209522.2.jpg,30
626,1455209522.3.jpg,30
627,1455209522.4.jpg,30
628,1455209522.5.jpg,30
629,1455209522.6.jpg,30
630,1455209522.7.jpg,30
631,1455209522.8.jpg,30
632,1455209522.9.jpg,30
633,1455209523.0.jpg,30
634,1455209523.1.jpg,30
635,1455209523.2.jpg,30
636,1455209523.3.jpg,30
637,1455209523.4.jpg,30
638,1455209523.5.jpg,30
639,1455209523.6.jpg,30
640,1455209523.7.jpg,30
641,1455209523.8.jpg,30
642,1455209523.9.jpg,30
643,1455209524.0.jpg,30
644,1455209524.1.jpg,25
645,1455209524.2.jpg,25
646,1455209524.31.jpg,20
647,1455209524.4.jpg,20
648,1455209524.51.jpg,15
649,1455209524.61.jpg,15
650,1455209524.71.jpg,15
651,1455209524.81.jpg,15
652,1455209524.91.jpg,10
653,1455209525.01.jpg,10
654,1455209525.11.jpg,10
655,1455209525.21.jpg,5
656,1455209525.31.jpg,5
657,1455209525.4.jpg,5
658,1455209525.51.jpg,5
659,1455209525.6.jpg,5
660,1455209525.71.jpg,5
661,1455209525.8.jpg,5
662,1455209525.91.jpg,5
663,1455209526.0.jpg,5
664,1455209526.11.jpg,5
665,1455209526.21.jpg,5
666,1455209526.3.jpg,5
667,1455209526.4.jpg,5
668,1455209526.5.jpg,5
669,1455209526.6.jpg,0
670,1455209526.7.jpg,0
671,1455209526.8.jpg,0
672,1455209526.9.jpg,0
673,1455209527.0.jpg,0
674,1455209527.1.jpg,0
675,1455209527.21.jpg,0
676,1455209527.31.jpg,-5
677,1455209527.41.jpg,-5
678,1455209527.52.jpg,-10
679,1455209527.61.jpg,-10
680,1455209527.71.jpg,-15
681,1455209527.81.jpg,-20
682,1455209527.9.jpg,-20
683,1455209528.0.jpg,-20
684,1455209528.12.jpg,-20
685,1455209528.2.jpg,-20
686,1455209528.31.jpg,-25
687,1455209528.41.jpg,-25
688,1455209528.51.jpg,-25
689,1455209528.6.jpg,-25
690,1455209528.71.jpg,-25
691,1455209528.81.jpg,-25
692,1455209528.91.jpg,-25
693,1455209529.01.jpg,-30
694,1455209529.11.jpg,-30
695,1455209529.21.jpg,-30
696,1455209529.31.jpg,-30
697,1455209529.41.jpg,-30
698,1455209529.51.jpg,-35
699,1455209529.6.jpg,-35
700,1455209529.71.jpg,-35
701,1455209529.81.jpg,-35
702,1455209529.91.jpg,-35
703,1455209530.01.jpg,-35
704,1455209530.11.jpg,-35
705,1455209530.21.jpg,-35
706,1455209530.31.jpg,-35
707,1455209530.41.jpg,-35
708,1455209530.51.jpg,-35
709,1455209530.61.jpg,-35
710,1455209530.71.jpg,-40
711,1455209530.81.jpg,-40
712,1455209530.91.jpg,-40
713,1455209531.01.jpg,-40
714,1455209531.11.jpg,-40
715,1455209531.21.jpg,-40
716,1455209531.31.jpg,-40
717,1455209531.41.jpg,-40
718,1455209531.51.jpg,-40
719,1455209531.61.jpg,-40
720,1455209531.71.jpg,-40
721,1455209531.81.jpg,-40
722,1455209531.91.jpg,-40
723,1455209532.01.jpg,-40
724,1455209532.11.jpg,-40
725,1455209532.21.jpg,-40
726,1455209532.31.jpg,-40
727,1455209532.41.jpg,-40
728,1455209532.51.jpg,-40
729,1455209532.61.jpg,-40
730,1455209532.71.jpg,-40
731,1455209532.8.jpg,-40
732,1455209532.91.jpg,-40
733,1455209533.0.jpg,-40
734,1455209533.11.jpg,-40
735,1455209533.2.jpg,-40
736,1455209533.3.jpg,-40
737,1455209533.4.jpg,-40
738,1455209533.52.jpg,-40
739,1455209533.61.jpg,-40
740,1455209533.71.jpg,-40
741,1455209533.81.jpg,-40
742,1455209533.91.jpg,-40
743,1455209534.01.jpg,-40
744,1455209534.11.jpg,-40
745,1455209534.21.jpg,-40
746,1455209534.31.jpg,-35
747,1455209534.41.jpg,-35
748,1455209534.52.jpg,-30
749,1455209534.61.jpg,-30
750,1455209534.71.jpg,-25
751,1455209534.81.jpg,-20
752,1455209534.9.jpg,-20
753,1455209535.01.jpg,-15
754,1455209535.12.jpg,-15
755,1455209535.21.jpg,-15
756,1455209535.31.jpg,-15
757,1455209535.41.jpg,-15
758,1455209535.51.jpg,-15
759,1455209535.61.jpg,-15
760,1455209535.71.jpg,-15
761,1455209535.8.jpg,-15
762,1455209535.91.jpg,-15
763,1455209536.01.jpg,-15
764,1455209536.1.jpg,-15
765,1455209536.21.jpg,-15
766,1455209536.31.jpg,-15
767,1455209536.41.jpg,-15
768,1455209536.51.jpg,-15
769,1455209536.61.jpg,-15
770,1455209536.71.jpg,-15
771,1455209536.82.jpg,-15
772,1455209536.91.jpg,-15
773,1455209537.02.jpg,-15
774,1455209537.11.jpg,-15
775,1455209537.21.jpg,-15
776,1455209537.31.jpg,-15
777,1455209537.41.jpg,-15
778,1455209537.51.jpg,-15
779,1455209537.61.jpg,-15
780,1455209537.71.jpg,-15
781,1455209537.81.jpg,-15
782,1455209537.92.jpg,-15
